key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst
LEMD,MAD,Barajas,Madrid,Spain,40.493556,-3.566764,2000,1,E
LEMG,AGP,Malaga,Malaga,Spain,36.6749,-4.499106,52,1,E
LEMH,MAH,Menorca,Menorca,Spain,39.862597,4.218647,298,1,E
LEMO,OZP,Moron Ab,Sevilla,Spain,37.174917,-5.615944,285,1,E
LEPA,PMI,Son Sant Joan,Palma de Mallorca,Spain,39.55361,2.727778,24,1,E
LEPP,PNA,Pamplona,Pamplona,Spain,42.770039,-1.646331,1504,1,E
LERL,CQM,Ciudad Real Central Airport,Ciudad Real,Spain,38.856389,-3.97,636,1,U
LERS,REU,Reus,Reus,Spain,41.147392,1.167172,234,1,E
LESA,SLM,Salamanca,Salamanca,Spain,40.952117,-5.501986,2595,1,E
LESO,EAS,San Sebastian,San Sebastian,Spain,43.356519,-1.790611,15,1,E
LEST,SCQ,Santiago,Santiago,Spain,42.896333,-8.415144,1213,1,E
LESU,LEU,Seo De Urgel,Seo De Urgel,Spain,42.338611,1.409167,2625,1,E
LETO,TOJ,Torrejon,Madrid,Spain,40.496747,-3.445872,2026,1,E
LEUT,LES,Leuterschach BF,Leuterschach,Germany,47.75,10.601,1200,2,E
LEVC,VLC,Valencia,Valencia,Spain,39.489314,-0.481625,225,1,E
LEVD,VLL,Valladolid,Valladolid,Spain,41.706111,-4.851944,2775,1,E
LEVT,VIT,Vitoria,Vitoria,Spain,42.882836,-2.724469,1682,1,E
LEVX,VGO,Vigo,Vigo,Spain,42.2318,-8.626775,855,1,E
LEXJ,SDR,Santander,Santander,Spain,43.427064,-3.820006,16,1,E
LEZG,ZAZ,Zaragoza Ab,Zaragoza,Spain,41.666242,-1.041553,863,1,E
LEZL,SVQ,Sevilla,Sevilla,Spain,37.418,-5.893106,111,1,E
LFAC,CQF,Calais Dunkerque,Calais,France,50.962097,1.954764,12,1,E
LFAT,LTQ,Le Touquet Paris Plage,Le Tourquet,France,50.517385,1.620587,36,1,E
LFBA,AGF,La Garenne,Agen,France,44.174721,0.590556,204,1,E
LFBD,BOD,Merignac,Bordeaux,France,44.828335,-0.715556,162,1,E
LFBE,EGC,Roumaniere,Bergerac,France,44.825279,0.518611,171,1,E
LFBG,CNG,Chateaubernard,Cognac,France,45.658333,-0.3175,102,1,E
LFBH,LRH,La Rochelle-Ile de Re,La Rochelle,France,46.1792,-1.19528,74,1,E
LFBI,PIS,Biard,Poitiers,France,46.587745,0.306666,423,1,E
LFBL,LIG,Bellegarde,Limoges,France,45.862778,1.179444,1300,1,E
LFBN,NIT,Souche,Niort,France,46.311303,-0.401503,203,1,E
LFBO,TLS,Blagnac,Toulouse,France,43.629075,1.363819,499,1,E
LFBP,PUF,Pau Pyrenees,Pau,France,43.38,-0.418611,616,1,E
LFBT,LDE,Lourdes,Tarbes,France,43.178675,-0.006439,1260,1,E
LFBU,ANG,Brie Champniers,Angouleme,France,45.729247,0.221456,436,1,E
LFBV,BVE,La Roche,Brive,France,45.150833,1.469167,379,1,E
LFBX,PGX,Bassillac,Perigueux,France,45.198055,0.815556,328,1,E
LFBZ,BIQ,Anglet,Biarritz-bayonne,France,43.468419,-1.523325,245,1,E
LFCH,XAC,La Teste De Buch,Arcachon,France,44.59639,-1.110833,49,1,E
LFCI,LBI,Le Sequestre,Albi,France,43.913887,2.113056,564,1,E
LFCK,DCM,Mazamet,Castres,France,43.55625,2.289183,788,1,E
LFCR,RDZ,Marcillac,Rodez,France,44.407869,2.482672,1910,1,E
LFCY,RYN,Medis,Royan,France,45.628056,-0.9725,72,1,E
LFDN,RCO,St Agnant,Rochefort,France,45.887779,-0.983056,60,1,E
LFEY,IDY,Île d'Yeu Airport,Île d'Yeu,France,46.718611,-2.391111,79,0,E
LFGA,CMR,Houssen,Colmar,France,48.109853,7.359011,628,1,E
LFGJ,DLE,Tavaux,Dole,France,47.039014,5.42725,645,1,E
LFHM,MVV,Megeve Airport,Verdun,France,45.8208,6.65222,4823,1,U
LFHO,OBS,Ardeche Meridionale,Aubenas-vals-lanas,France,44.544236,4.372192,923,1,E
LFHP,LPY,Loudes,Le Puy,France,45.080689,3.762889,2731,1,E
LFHS,XBK,Ceyzeriat,Bourg,France,46.20089,5.292028,857,1,E
LFHV,XVF,Tarare,Vilefrance,France,45.901947,4.634906,1076,1,E
LFHY,XMU,Montbeugny,Moulins,France,46.534581,3.423725,915,1,E
LFJL,ETZ,Metz Nancy Lorraine,Metz,France,48.982142,6.251319,870,1,E
LFJR,ANE,Angers-Loire Airport,Angers/Marcé,France,47.5603,-0.312222,194,1,E
LFKB,BIA,Poretta,Bastia,France,42.552664,9.483731,26,1,E
LFKC,CLY,Saint Catherine,Calvi,France,42.530753,8.793189,209,1,E
LFKF,FSC,Sud Corse,Figari,France,41.500557,9.097777,87,1,E
LFKJ,AJA,Campo Dell Oro,Ajaccio,France,41.923637,8.802917,18,1,E
LFKS,SOZ,Solenzara,Solenzara,France,41.924416,9.406,28,1,E
LFKX,MFX,Meribel Airport,Ajaccio,France,45.4069,6.58056,5636,1,U
LFLA,AUF,Branches,Auxerre,France,47.850193,3.497111,523,1,E
LFLB,CMF,Aix Les Bains,Chambery,France,45.63805,5.880225,779,1,E
LFLC,CFE,Auvergne,Clermont Ferrand,France,45.786661,3.169169,1090,1,E
LFLD,BOU,Bourges,Bourges,France,47.058056,2.370278,529,1,E
LFLH,XCD,Champforgeuil,Chalon,France,46.826108,4.817633,623,1,E
LFLI,QNJ,Annemasse,Annemasse,France,46.191972,6.268386,1620,1,E
LFLJ,CVF,Courchevel Airport,Courcheval,France,45.3967,6.63472,6588,1,E
LFLL,LYS,Saint Exupery,Lyon,France,45.726387,5.090833,821,1,E
LFLM,QNX,Charnay,Macon,France,46.295103,4.795767,728,1,E
LFLO,RNE,Renaison,Roanne,France,46.058334,4.001389,1106,1,E
LFLP,NCY,Meythet,Annecy,France,45.929233,6.098764,1521,1,E
LFLS,GNB,Saint Geoirs,Grenoble,France,45.362944,5.329375,1302,1,E
LFLT,MCU,Domerat,Montlucon,France,46.352525,2.570486,771,1,E
LFLU,VAF,Chabeuil,Valence,France,44.921594,4.9699,525,1,E
LFLV,VHY,Charmeil,Vichy,France,46.169689,3.403736,817,1,E
LFLW,AUR,Aurillac,Aurillac,France,44.891388,2.421944,2096,1,E
LFLX,CHR,Deols,Chateauroux,France,46.862194,1.730667,529,1,E
LFLY,LYN,Bron,Lyon,France,45.727172,4.944275,659,1,E
LFMA,QXB,Aix Les Milles,Aix-les-milles,France,43.505554,5.367778,367,1,E
LFMD,CEQ,Mandelieu,Cannes,France,43.54205,6.953478,13,1,E
LFMH,EBU,Boutheon,St.-etienne,France,45.540554,4.296389,1325,1,E
LFMK,CCF,Salvaza,Carcassonne,France,43.215978,2.306317,433,1,E
LFML,MRS,Provence,Marseille,France,43.435555,5.213611,74,1,E
LFMN,NCE,Cote D Azur,Nice,France,43.658411,7.215872,12,1,E
LFMP,PGF,Rivesaltes,Perpignan,France,42.740442,2.870667,144,1,E
LFMQ,CTT,Le Castellet,Le Castellet,France,43.252506,5.785189,1391,1,E
LFMT,MPL,Mediterranee,Montpellier,France,43.576194,3.963014,17,1,E
LFMU,BZR,Vias,Beziers,France,43.323522,3.353903,56,1,E
LFMV,AVN,Caumont,Avignon,France,43.9073,4.901831,124,1,E
LFNB,MEN,Brenoux,Mende,France,44.502108,3.532819,3362,1,E
LFOB,BVA,Tille,Beauvais,France,49.454444,2.112778,359,1,E
LFOH,LEH,Octeville,Le Havre,France,49.533889,0.088056,312,1,E
LFOJ,ORE,Bricy,Orleans,France,47.987778,1.760556,412,1,E
LFOP,URO,Vallee De Seine,Rouen,France,49.384172,1.1748,512,1,E
LFOT,TUF,Val De Loire,Tours,France,47.432222,0.727606,357,1,E
LFOU,CET,Le Pontreau,Cholet,France,47.082136,-0.877064,443,1,E
LFOV,LVA,Entrammes,Laval,France,48.031361,-0.742986,330,1,E
LFPB,LBG,Le Bourget,Paris,France,48.969444,2.441389,218,1,E
LFPC,CSF,Creil,Creil,France,49.253547,2.519139,291,1,E
LFPG,CDG,Charles De Gaulle,Paris,France,49.012779,2.55,392,1,E
LFPN,TNF,Toussus Le Noble,Toussous-le-noble,France,48.751922,2.106189,538,1,E
LFPO,ORY,Orly,Paris,France,48.725278,2.359444,291,1,E
LFPT,POX,Cormeilles En Vexin,Pontoise,France,49.096647,2.040833,325,1,E
LFQB,QYR,Barberey,Troyes,France,48.322136,4.016703,388,1,E
LFQG,NVS,Fourchambault,Nevers,France,47.002625,3.113333,602,1,E
LFQQ,LIL,Lesquin,Lille,France,50.561942,3.089444,157,1,E
LFRB,BES,Guipavas,Brest,France,48.447911,-4.418539,325,1,E
LFRC,CER,Maupertus,Cherbourg,France,49.650106,-1.470281,459,1,E
LFRD,DNR,Pleurtuit,Dinard,France,48.587683,-2.079958,219,1,E
LFRG,DOL,St Gatien,Deauville,France,49.365339,0.154306,479,1,E
LFRH,LRT,Lann Bihoue,Lorient,France,47.760555,-3.44,160,1,E
LFRI,EDM,Les Ajoncs,La Roche-sur-yon,France,46.701944,-1.378625,299,1,E
LFRK,CFR,Carpiquet,Caen,France,49.173333,-0.45,256,1,E
LFRM,LME,Arnage,Le Mans,France,47.948611,0.201667,194,1,E
LFRN,RNS,St Jacques,Rennes,France,48.069508,-1.734794,124,1,E
LFRO,LAI,Lannion,Lannion,France,48.754378,-3.471656,290,1,E
LFRQ,UIP,Pluguffan,Quimper,France,47.974981,-4.167786,297,1,E
LFRS,NTE,Nantes Atlantique,Nantes,France,47.153189,-1.610725,90,1,E
LFRT,SBK,Armor,St.-brieuc Armor,France,48.537777,-2.854445,453,1,E
LFRU,MXN,Ploujean,Morlaix,France,48.603222,-3.815783,272,1,E
LFRV,VNE,Meucon,Vannes,France,47.723303,-2.718561,440,1,E
LFRZ,SNR,Montoir,St.-nazaire,France,47.312189,-2.149181,13,1,E
LFSB,MLH,Bale Mulhouse,Mulhouse,France,47.589583,7.529914,885,1,E
LFSD,DIJ,Longvic,Dijon,France,47.26889,5.09,726,1,E
LFSF,MZM,Frescaty,Metz,France,49.071667,6.131667,629,1,E
LFSG,EPL,Mirecourt,Epinal,France,48.324961,6.069983,1084,1,E
LFSN,ENC,Essey,Nancy,France,48.692069,6.230458,751,1,E
LFSR,RHE,Champagne,Reims,France,49.31,4.05,312,1,E
LFST,SXB,Entzheim,Strasbourg,France,48.538319,7.628233,505,1,E
LFTH,TLN,Le Palyvestre,Hyeres,France,43.0973,6.14603,7,1,E
LFTU,FRJ,Frejus Saint Raphael,Frejus,France,43.416667,6.733333,7,1,E
LFTW,FNI,Garons,Nimes,France,43.757444,4.416347,309,1,E
LFTZ,LTT,La Môle Airport,La Môle,France,43.2054,6.482,59,1,E
LFVP,FSP,St Pierre,St.-pierre,Saint Pierre and Miquelon,46.762904,-56.173088,27,-4,U
LGAD,PYR,Andravida,Andravida,Greece,37.920708,21.292583,55,2,E
LGAG,AGQ,Agrinion,Agrinion,Greece,38.602022,21.351208,154,2,E
LGAL,AXD,Dimokritos,Alexandroupolis,Greece,40.855869,25.956264,24,2,E
LGAV,ATH,Eleftherios Venizelos Intl,Athens,Greece,37.936358,23.944467,308,2,E
LGBL,VOL,Nea Anchialos,Nea Anghialos,Greece,39.219619,22.794339,83,2,E
LGHI,JKH,Chios,Chios,Greece,38.343175,26.140572,15,2,E
LGHL,PKH,Alexion,Porto Heli,Greece,37.298792,23.148986,2224,2,E
LGIK,JIK,Ikaria,Ikaria,Greece,37.682717,26.347061,79,2,E
LGIO,IOA,Ioannina,Ioannina,Greece,39.696388,20.8225,1558,2,E
LGIR,HER,Nikos Kazantzakis,Heraklion,Greece,35.339719,25.180297,115,2,E
LGKA,KSO,Aristotelis,Kastoria,Greece,40.446294,21.282186,2167,2,E
LGKC,KIT,Kithira,Kithira,Greece,36.274258,23.016978,1045,2,E
LGKF,EFL,Kefallinia,Keffallinia,Greece,38.120069,20.500481,59,2,E
LGKJ,KZS,Kastelorizo,Kastelorizo,Greece,36.127777,29.566656,474,2,E
LGKL,KLX,Kalamata,Kalamata,Greece,37.068319,22.025525,26,2,E
LGKO,KGS,Kos,Kos,Greece,36.793335,27.091667,412,2,E
LGKP,AOK,Karpathos,Karpathos,Greece,35.421408,27.146008,66,2,E
LGKR,CFU,Ioannis Kapodistrias Intl,Kerkyra/corfu,Greece,39.601944,19.911667,6,2,E
LGKS,KSJ,Kasos,Kasos,Greece,35.421358,26.910047,35,2,E
LGKV,KVA,Megas Alexandros Intl,Kavala,Greece,40.913306,24.619223,18,2,E
LGKY,JKL,Kalymnos Island,Kalymnos,Greece,36.963333,26.940556,771,2,E
LGKZ,KZI,Filippos,Kozani,Greece,40.28611,21.840834,2059,2,E
LGLE,LRS,Leros,Leros,Greece,37.184903,26.800289,39,2,E
LGLM,LXS,Limnos,Limnos,Greece,39.917072,25.236308,14,2,E
LGLR,LRA,Larisa,Larissa,Greece,39.650253,22.4655,241,2,E
LGMK,JMK,Mikonos,Mykonos,Greece,37.435128,25.348103,405,2,E
LGML,MLO,Milos,Milos,Greece,36.696111,24.4775,12,2,E
LGMT,MJT,Mitilini,Mytilini,Greece,39.056667,26.598333,60,2,E
LGNX,JNX,Naxos,Cyclades Islands,Greece,37.080556,25.368056,10,2,E
LGPA,PAS,Paros,Paros,Greece,37.010278,25.127778,121,2,E
LGPL,JTY,Astypalaia,Astypalaia,Greece,36.579886,26.375822,165,2,E
LGPZ,PVK,Aktio,Preveza,Greece,38.925467,20.765311,11,2,E
LGRP,RHO,Rhodes Diagoras,Rhodos,Greece,36.405419,28.086192,17,2,E
LGRX,GPA,Araxos,Patras,Greece,38.151111,21.425556,46,2,E
LGSA,CHQ,Souda,Chania,Greece,35.531747,24.149678,490,2,E
LGSK,JSI,Alexandros Papadiamantis,Skiathos,Greece,39.1771,23.503675,54,2,E
LGSM,SMI,Samos,Samos,Greece,37.689999,26.911667,19,2,E
LGSO,JSY,Syros Airport,Syros Island,Greece,37.422792,24.950936,236,2,E
LGSR,JTR,Santorini,Santorini,Greece,36.399169,25.479333,127,2,E
LGST,JSH,Sitia,Sitia,Greece,35.216108,26.101325,376,2,E
LGSY,SKU,Skiros,Skiros,Greece,38.967553,24.487228,44,2,E
LGTS,SKG,Makedonia,Thessaloniki,Greece,40.519725,22.97095,22,2,E
LGZA,ZTH,Dionysios Solomos,Zakynthos,Greece,37.750853,20.88425,15,2,E
LHBP,BUD,Ferihegy,Budapest,Hungary,47.436933,19.255592,495,1,E
LHDC,DEB,Debrecen,Debrecen,Hungary,47.488917,21.615333,359,1,E
LHPP,PEV,Pécs-Pogány Airport,Pécs-Pogány,Hungary,45.990928,18.240983,1000,1,N
LHPR,QGY,Győr-Pér International Airport,Győr,Hungary,47.627097,17.808347,424,1,N
LHSM,SOB,Sármellék International Airport,Sármellék,Hungary,46.686389,17.159056,408,1,N
LIBC,CRV,Crotone,Crotone,Italy,38.997225,17.080169,521,1,E
LIBD,BRI,Bari,Bari,Italy,41.138856,16.760594,177,1,E
LIBF,FOG,Gino Lisa,Foggia,Italy,41.432917,15.535028,266,1,E
LIBG,TAR,Grottaglie,Grottaglie,Italy,40.517514,17.403212,215,1,E
LIBN,LCC,Lecce,Lecce,Italy,40.239228,18.133325,156,1,E
LIBP,PSR,Pescara,Pescara,Italy,42.431656,14.181067,48,1,E
LIBR,BDS,Casale,Brindisi,Italy,40.657633,17.947033,47,1,E
LICA,SUF,Lamezia Terme,Lamezia,Italy,38.905394,16.242269,39,1,E
LICC,CTA,Catania Fontanarossa,Catania,Italy,37.466781,15.0664,39,1,E
LICD,LMP,Lampedusa,Lampedusa,Italy,35.497914,12.618083,70,1,E
LICG,PNL,Pantelleria,Pantelleria,Italy,36.816519,11.968864,635,1,E
LICJ,PMO,Palermo,Palermo,Italy,38.175958,13.091019,65,1,E
LICR,REG,Reggio Calabria,Reggio Calabria,Italy,38.071206,15.651556,96,1,E
LICT,TPS,Trapani Birgi,Trapani,Italy,37.911403,12.487961,24,1,E
LICZ,NSY,Sigonella,Sigonella,Italy,37.401664,14.922358,79,1,E
LIEA,AHO,Alghero,Alghero,Italy,40.632133,8.290772,87,1,E
LIED,DCI,Decimomannu,Decimomannu,Italy,39.354222,8.972481,100,1,E
LIEE,CAG,Elmas,Cagliari,Italy,39.251469,9.054283,13,1,E
LIEO,OLB,Olbia Costa Smeralda,Olbia,Italy,40.898661,9.517628,37,1,E
LIER,FNU,Fenosu,Oristano,Italy,39.895,8.6383,36,1,E
LIET,TTB,Tortoli,Tortoli,Italy,39.918761,9.682981,23,1,E
LIMC,MXP,Malpensa,Milano,Italy,45.630606,8.728111,767,1,E
LIME,BGY,Bergamo Orio Al Serio,Bergamo,Italy,45.673889,9.704166,782,1,E
LIMF,TRN,Torino,Torino,Italy,45.200761,7.649631,989,1,E
LIMG,ALL,Albenga,Albenga,Italy,44.050608,8.127428,148,1,E
LIMJ,GOA,Genova Sestri,Genoa,Italy,44.413333,8.8375,13,1,E
LIML,LIN,Linate,Milan,Italy,45.445103,9.276739,353,1,E
LIMP,PMF,Parma,Parma,Italy,44.824483,10.296367,161,1,E
LIMS,QPZ,Piacenza,Piacenza,Italy,44.913055,9.723333,456,1,E
LIMW,AOT,Aosta Airport,Aosta,Italy,45.738456,7.368719,1791,1,E
LIMZ,CUF,Levaldigi,Levaldigi,Italy,44.547019,7.623217,1267,1,E
LIND,LND,Lindau HBF,Lindau,Germany,47.5489,9.688,1000,2,E
LIPA,AVB,Aviano Ab,Aviano,Italy,46.031889,12.596472,410,1,E
LIPB,BZO,Bolzano,Bolzano,Italy,46.460194,11.326383,789,1,E
LIPE,BLQ,Bologna,Bologna,Italy,44.535444,11.288667,123,1,E
LIPH,TSF,Treviso,Treviso,Italy,45.6484,12.194422,59,1,E
LIPK,FRL,Forli,Forli,Italy,44.194753,12.070094,97,1,E
LIPO,VBS,Montichiari,Montichiari,Italy,45.428889,10.330556,356,1,E
LIPQ,TRS,Ronchi Dei Legionari,Ronchi De Legionari,Italy,45.8275,13.472222,37,1,E
LIPR,RMI,Rimini,Rimini,Italy,44.020292,12.611747,41,1,E
LIPT,VIC,Vicenza,Vicenza,Italy,45.573411,11.52955,128,1,E
LIPU,QPA,Padova,Padova,Italy,45.395767,11.847903,44,1,E
LIPX,VRN,Villafranca,Villafranca,Italy,45.395706,10.888533,239,1,E
LIPY,AOI,Falconara,Ancona,Italy,43.616389,13.362222,10,1,E
LIPZ,VCE,Venezia Tessera,Venice,Italy,45.505278,12.351944,7,1,E
LIQS,SAY,Ampugnano,Siena,Italy,43.256286,11.255036,634,1,E
LIRA,CIA,Ciampino,Rome,Italy,41.799361,12.594936,427,1,E
LIRF,FCO,Fiumicino,Rome,Italy,41.804475,12.250797,15,1,E
LIRI,QSR,Salerno Pontecagnano Airport,Salerno,Italy,40.6204,14.911294,123,1,E
LIRJ,EBA,Marina Di Campo,Marina Di Campo,Italy,42.760277,10.239445,31,1,E
LIRL,QLT,Latina,Latina,Italy,41.542436,12.909019,93,1,E
LIRN,NAP,Capodichino,Naples,Italy,40.886033,14.290781,294,1,E
LIRP,PSA,Pisa,Pisa,Italy,43.683917,10.39275,6,1,E
LIRQ,FLR,Firenze,Firenze,Italy,43.809953,11.2051,142,1,E
LIRS,GRS,Grosseto,Grosseto,Italy,42.759747,11.071897,15,1,E
LIRZ,PEG,Perugia,Perugia,Italy,43.095906,12.513222,693,1,E
LJLJ,LJU,Ljubljana,Ljubliana,Slovenia,46.223686,14.457611,1273,1,E
LJMB,MBX,Maribor,Maribor,Slovenia,46.479861,15.686131,876,1,E
LJPZ,POW,Portoroz,Portoroz,Slovenia,45.473353,13.614978,7,1,E
LKKV,KLV,Karlovy Vary,Karlovy Vary,Czech Republic,50.202978,12.914983,1989,1,E
LKMT,OSR,Mosnov,Ostrava,Czech Republic,49.696292,18.111053,844,1,E
LKPD,PED,Pardubice,Pardubice,Czech Republic,50.013419,15.738647,741,1,E
LKPO,PRV,Prerov,Prerov,Czech Republic,49.425833,17.404722,676,1,E
LKPR,PRG,Ruzyne,Prague,Czech Republic,50.100833,14.26,1247,1,E
LKSZ,LKS,Sazena,Sazena,Czech Republic,50.1929,14.1532,233,1,E
LKTB,BRQ,Turany,Turany,Czech Republic,49.151269,16.694433,778,1,E
LLBG,TLV,Ben Gurion,Tel-aviv,Israel,32.011389,34.886667,135,2,U
LLBS,BEV,Teyman,Beer-sheba,Israel,31.287003,34.722953,656,2,U
LLET,ETH,Eilat,Elat,Israel,29.561281,34.960081,42,2,U
LLHA,HFA,Haifa,Haifa,Israel,32.809444,35.043056,28,2,U
LLIB,RPN,Mahanaim I Ben Yaakov,Rosh Pina,Israel,32.981047,35.571908,922,2,U
LLOV,VDA,Ovda,Ovda,Israel,29.94025,34.93585,1492,2,U
LLSD,SDV,Sde Dov,Tel-aviv,Israel,32.114661,34.782239,43,2,U
LMMG,GZM,Xewkija Heliport,Gozo,Malta,36.027222,14.272778,300,1,E
LMML,MLA,Luqa,Malta,Malta,35.857497,14.4775,300,1,E
LOIH,HOJ,Hohenems,Hohenems,Austria,47.385,9.7,412,1,E
LOWG,GRZ,Graz,Graz,Austria,46.991067,15.439628,1115,1,E
LOWI,INN,Innsbruck,Innsbruck,Austria,47.260219,11.343964,1906,1,E
LOWK,KLU,Woerthersee International Airport,Klagenfurt,Austria,46.642514,14.337739,452,1,E
LOWL,LNZ,Linz,Linz,Austria,48.233219,14.187511,978,1,E
LOWS,SZG,Salzburg,Salzburg,Austria,47.793304,13.004333,1411,1,E
LOWW,VIE,Schwechat,Vienna,Austria,48.110278,16.569722,600,1,E
LPAZ,SMA,Santa Maria,Santa Maria (island),Portugal,36.97139,-25.170639,308,-1,E
LPBG,BGC,Braganca,Braganca,Portugal,41.8578,-6.707125,2241,0,E
LPCR,CVU,Corvo Airport,Corvo,Portugal,39.6715,-31.1136,0,-1,E
LPFL,FLW,Flores,Flores (flores Isl.),Portugal,39.455272,-31.131361,112,-1,E
LPFR,FAO,Faro,Faro,Portugal,37.014425,-7.965911,24,0,E
LPGR,GRW,Graciosa,Graciosa Island,Portugal,39.092169,-28.029847,86,-1,E
LPHR,HOR,Horta,Horta,Portugal,38.519894,-28.715872,118,-1,E
LPLA,TER,Lajes,Lajes (terceira Island),Portugal,38.761842,-27.090797,180,-1,E
LPMA,FNC,Madeira,Funchal,Portugal,32.697889,-16.774453,192,0,E
LPPD,PDL,Ponta Delgada,Ponta Delgada,Portugal,37.741184,-25.69787,259,-1,E
LPPI,PIX,Pico,Pico,Portugal,38.554333,-28.441333,109,-1,E
LPPR,OPO,Porto,Porto,Portugal,41.248055,-8.681389,228,0,E
LPPS,PXO,Porto Santo,Porto Santo,Portugal,33.073386,-16.349975,341,0,E
LPPT,LIS,Lisboa,Lisbon,Portugal,38.781311,-9.135919,374,0,E
LPSJ,SJZ,Sao Jorge,Sao Jorge Island,Portugal,38.6655,-28.175817,311,-1,E
LPVR,VRL,Vila Real,Vila Real,Portugal,41.274334,-7.720472,1805,0,E
LQBK,BNX,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,44.941444,17.297501,400,1,E
LQMO,OMO,Mostar,Mostar,Bosnia and Herzegovina,43.2829,17.845878,156,1,E
LQSA,SJJ,Sarajevo,Sarajevo,Bosnia and Herzegovina,43.824583,18.331467,1708,1,E
LRAR,ARW,Arad,Arad,Romania,46.17655,21.262022,352,2,E
LRBC,BCM,Bacau,Bacau,Romania,46.521946,26.910278,607,2,E
LRBM,BAY,Tautii Magheraus,Baia Mare,Romania,47.658389,23.470022,605,2,E
LRBS,BBU,Aurel Vlaicu,Bucharest,Romania,44.503194,26.102111,297,2,E
LRCK,CND,Mihail Kogalniceanu,Constanta,Romania,44.362222,28.488333,353,2,E
LRCL,CLJ,Cluj Napoca,Cluj-napoca,Romania,46.785167,23.686167,1036,2,E
LRCS,CSB,Caransebes,Caransebes,Romania,45.42,22.253333,866,2,E
LRCV,CRA,Craiova,Craiova,Romania,44.318139,23.888611,626,2,E
LRIA,IAS,Iasi,Iasi,Romania,47.178492,27.620631,397,2,E
LROD,OMR,Oradea,Oradea,Romania,47.025278,21.9025,465,2,E
LROP,OTP,Henri Coanda,Bucharest,Romania,44.572161,26.102178,314,2,E
LRSB,SBZ,Sibiu,Sibiu,Romania,45.785597,24.091342,1496,2,E
LRSM,SUJ,Satu Mare,Satu Mare,Romania,47.703275,22.8857,405,2,E
LRSV,SCV,Stefan Cel Mare,Suceava,Romania,47.6875,26.354056,1375,2,E
LRT2,CIO,Aeroclub Cioca,Timisoara,Romania,45.4715,21.1136,280,2,E
LRTC,TCE,Cataloi,Tulcea,Romania,45.062486,28.714311,200,2,E
LRTM,TGM,Transilvania Targu Mures,Tirgu Mures,Romania,46.467714,24.412525,963,2,E
LRTR,TSR,Traian Vuia,Timisoara,Romania,45.809861,21.337861,348,2,E
LSGG,GVA,Geneva Cointrin,Geneva,Switzerland,46.238064,6.10895,1411,1,E
LSGN,QNC,Neuchatel Airport,Neuchatel,Switzerland,46.9575,6.86472,1427,1,E
LSGS,SIR,Sion,Sion,Switzerland,46.219592,7.326764,1585,1,E
LSMI,ZIN,Air Base,Interlaken,Switzerland,46.6766,7.87908,1893,1,E
LSZA,LUG,Lugano,Lugano,Switzerland,46.004275,8.910578,915,1,E
LSZB,BRN,Bern Belp,Bern,Switzerland,46.9141,7.497153,1674,1,E
LSZH,ZRH,Zurich,Zurich,Switzerland,47.464722,8.549167,1416,1,E
LSZL,ZJI,Locarno Airport,Locarno,Switzerland,46.1608,8.87861,650,1,E
LSZR,ACH,St Gallen Altenrhein,Altenrhein,Switzerland,47.485033,9.560775,1306,1,E
LSZS,SMV,Samedan,Samedan,Switzerland,46.534075,9.884106,5600,1,E
LTAC,ESB,Esenboga,Ankara,Turkey,40.128082,32.995083,3125,2,E
LTAD,ANK,Etimesgut,Ankara,Turkey,39.949831,32.688622,2653,2,E
LTAF,ADA,Adana,Adana,Turkey,36.982166,35.280388,65,2,E
LTAH,AFY,Afyon,Afyon,Turkey,38.726425,30.601114,3310,2,E
LTAI,AYT,Antalya,Antalya,Turkey,36.898731,30.800461,177,2,E
LTAJ,GZT,Oguzeli,Gaziantep,Turkey,36.947183,37.478683,2315,2,E
LTAN,KYA,Konya,Konya,Turkey,37.979,32.561861,3381,2,E
LTAP,MZH,Merzifon,Merzifon,Turkey,40.829375,35.521992,1758,2,E
LTAR,VAS,Sivas,Sivas,Turkey,39.813828,36.903497,5236,2,E
LTAS,ONQ,Zonguldak,Zonguldak,Turkey,41.506111,32.088611,44,2,E
LTAT,MLX,Erhac,Malatya,Turkey,38.435347,38.091006,2828,2,E
LTAU,ASR,Erkilet,Kayseri,Turkey,38.770386,35.495428,3463,2,E
LTAY,DNZ,Cardak,Denizli,Turkey,37.785567,29.701297,2795,2,E
LTAZ,NAV,Kapadokya,Nevsehir,Turkey,38.771867,34.53455,3100,2,E
LTBA,IST,Ataturk,Istanbul,Turkey,40.976922,28.814606,163,2,E
LTBF,BZI,Balikesir,Balikesir,Turkey,39.619258,27.925958,340,2,E
LTBG,BDM,Bandirma,Bandirma,Turkey,40.317972,27.977694,170,2,E
LTBH,CKZ,Canakkale Airport,Canakkale,Turkey,40.137722,26.426777,23,2,E
LTBI,ESK,Eskisehir,Eskisehir,Turkey,39.784138,30.582111,2581,2,E
LTBJ,ADB,Adnan Menderes,Izmir,Turkey,38.292392,27.156953,412,2,E
LTBL,IGL,Cigli,Izmir,Turkey,38.513022,27.010053,16,2,E
LTBO,USQ,Usak Airport,Usak,Turkey,38.681478,29.471675,2897,2,E
LTBR,YEI,Yenisehir Airport,Yenisehir,Turkey,40.255208,29.562569,764,2,E
